Team Score,Opp Score,Home/Away,Opponent,Team FG%,Opponent FG%,Team 3P%,Opponent 3P%,Team AST,Team TOV,Opponent AST,Opponent TOV,Team FGA,Team FTA,Opponent FGA,Opponent FTA,Team ORB,Opponent ORB,ORtg,DRtg,Ast_Tov_Team,Ast_Tov_Opp,Possession,Team,Opponent_num
111,113,1,TOR,0.47,0.457,0.16,0.348,29,19,23,11,83,39,94,31,9,6,103.61726954492416,105.48424737456243,1.5263157894736843,2.090909090909091,107.125,18,2
105,91,1,UTA,0.488,0.38799999999999996,0.364,0.259,31,8,15,10,86,30,85,23,12,14,111.00832562442181,96.20721554116558,3.875,1.5,94.5875,18,21
110,107,1,CHI,0.43,0.45299999999999996,0.455,0.33299999999999996,26,10,22,6,100,17,95,18,17,10,106.99088145896656,104.07294832826747,2.6,3.6666666666666665,102.8125,18,11
83,108,0,UTA,0.318,0.494,0.33299999999999996,0.308,14,10,19,14,88,31,79,31,14,4,78.50555686923623,102.15180893828328,1.4,1.3571428571428572,105.725,18,21
129,132,1,OKC,0.475,0.5,0.353,0.5,34,16,29,12,101,27,96,29,13,7,109.04480135249366,111.58072696534234,2.125,2.4166666666666665,118.30000000000001,18,20
120,114,0,PHO,0.43799999999999994,0.40399999999999997,0.44799999999999995,0.44,21,12,11,11,89,32,89,36,10,9,111.99253383107792,106.39290713952403,1.75,1.0,107.15,18,25
98,106,1,MIA,0.418,0.441,0.318,0.375,28,19,26,6,91,24,93,26,14,11,95.26123936816525,103.03766707168893,1.4736842105263157,4.333333333333333,102.875,18,5
110,128,1,HOU,0.442,0.511,0.29,0.45899999999999996,22,16,25,11,104,16,88,25,24,10,99.78455607211703,116.11293797482709,1.375,2.272727272727273,110.2375,18,19
98,105,0,UTA,0.446,0.449,0.542,0.36,19,14,20,9,83,14,78,28,7,7,100.53859964093357,107.71992818671454,1.3571428571428572,2.2222222222222223,97.475,18,21
106,98,0,PHI,0.461,0.40700000000000003,0.37,0.355,17,19,20,17,76,34,86,23,10,12,109.80189045707627,101.51495532824033,0.8947368421052632,1.1764705882352942,96.5375,18,6
111,116,0,BRK,0.4,0.48200000000000004,0.297,0.34600000000000003,18,17,18,15,105,21,85,31,26,10,96.22886866059818,100.56350238404855,1.0588235294117647,1.2,115.35,18,7
85,92,0,WAS,0.408,0.449,0.21899999999999997,0.316,24,27,21,18,76,24,78,17,14,8,87.41483481167243,94.613703560869,0.8888888888888888,1.1666666666666667,97.23750000000001,18,10
121,113,0,ORL,0.5660000000000001,0.489,0.42100000000000004,0.40700000000000003,25,12,27,5,83,25,88,24,9,5,125.86139643739436,117.53998179690548,2.0833333333333335,5.4,96.1375,18,8
92,112,0,DAL,0.42200000000000004,0.584,0.28,0.462,19,16,22,9,83,18,77,12,20,8,103.80818053596614,126.37517630465445,1.1875,2.4444444444444446,88.625,18,22
132,120,1,POR,0.512,0.466,0.484,0.348,27,15,22,14,84,35,88,36,5,15,125.28176533396606,113.89251393996915,1.8,1.5714285714285714,105.3625,18,23
127,114,1,NYK,0.556,0.43799999999999994,0.37,0.348,26,10,18,11,90,29,80,39,11,9,119.08110642287856,106.89170182841067,2.6,1.6363636363636365,106.65,18,12
117,107,1,DAL,0.563,0.5379999999999999,0.52,0.56,32,11,21,12,80,18,80,9,7,4,126.60624915460572,115.78520221831464,2.909090909090909,1.75,92.4125,18,22
102,119,0,LAC,0.433,0.547,0.282,0.444,22,12,32,12,90,20,86,13,15,5,102.166019782146,119.19368974583698,1.8333333333333333,2.6666666666666665,99.8375,18,17
108,109,1,ATL,0.474,0.43,0.32,0.32,27,15,26,8,78,35,86,33,7,9,110.59907834101381,111.62314388120839,1.8,3.25,97.65,18,14
106,102,0,LAC,0.439,0.46399999999999997,0.355,0.36,22,14,22,11,82,28,84,20,11,4,107.72357723577235,103.65853658536585,1.5714285714285714,2.0,98.4,18,17
105,103,1,MIN,0.519,0.447,0.35700000000000004,0.28,29,15,29,8,81,14,94,17,8,16,119.5049082373026,117.22862427087777,1.9333333333333333,3.625,87.86250000000001,18,29
122,124,1,PHI,0.46399999999999997,0.43700000000000006,0.40700000000000003,0.485,29,10,25,11,84,41,87,40,11,15,121.10683707656038,123.09219506142202,2.9,2.272727272727273,100.7375,18,6
119,127,0,GSW,0.475,0.526,0.257,0.44,33,14,33,13,101,18,95,21,16,12,108.41589796150781,115.70436169001255,2.357142857142857,2.5384615384615383,109.76249999999999,18,30
113,120,1,SAC,0.5,0.523,0.474,0.379,29,14,26,8,82,13,88,18,4,5,117.87716781849002,125.1792932585735,2.0714285714285716,3.25,95.8625,18,27
99,127,1,SAS,0.45299999999999996,0.5670000000000001,0.28,0.5,25,13,34,7,86,17,90,17,11,7,104.12831974756772,133.57875361556665,1.9230769230769231,4.857142857142857,95.075,18,26
106,121,0,OKC,0.40399999999999997,0.483,0.375,0.33299999999999996,18,12,23,10,99,24,89,29,15,6,94.56897513103601,107.95137727222036,1.5,2.3,112.0875,18,20
140,112,1,IND,0.578,0.46799999999999997,0.469,0.414,37,15,26,16,90,23,94,13,12,12,137.18765311122,109.750122488976,2.466666666666667,1.625,102.05,18,4
125,112,1,ORL,0.584,0.511,0.33299999999999996,0.32,33,14,28,14,89,15,88,18,9,7,121.5509906405737,108.90968761395405,2.357142857142857,2.0,102.8375,18,8
127,121,0,LAL,0.568,0.435,0.423,0.36700000000000005,29,17,28,12,88,26,108,18,13,20,131.67444271643342,125.45360290305861,1.7058823529411764,2.3333333333333335,96.44999999999999,18,16
104,118,0,SAS,0.40700000000000003,0.512,0.32299999999999995,0.409,27,15,28,7,91,26,86,25,11,6,98.4731920937389,111.72919872174222,1.8,4.0,105.6125,18,26
123,98,1,LAC,0.529,0.41700000000000004,0.41700000000000004,0.313,30,10,23,7,87,26,96,8,10,10,131.44536468073738,104.72882714400215,3.0,3.2857142857142856,93.57499999999999,18,17
108,111,0,MIN,0.512,0.529,0.292,0.4,26,17,29,14,82,21,85,21,12,8,110.79764042062068,113.87535265452682,1.5294117647058822,2.0714285714285716,97.475,18,29
103,93,1,UTA,0.461,0.41200000000000003,0.385,0.318,28,14,19,11,76,31,85,21,7,8,110.33743974290306,99.62506695232995,2.0,1.7272727272727273,93.35,18,21
127,120,1,PHO,0.512,0.539,0.391,0.41700000000000004,29,12,21,11,86,35,89,17,19,8,131.81110534509602,124.54592631032695,2.4166666666666665,1.9090909090909092,96.35,18,25
123,112,0,PHO,0.488,0.451,0.32,0.28600000000000003,17,14,20,10,80,42,91,32,9,11,123.52498116997236,112.47803163444638,1.2142857142857142,2.0,99.575,18,25
116,120,0,LAL,0.414,0.528,0.556,0.462,26,11,25,15,99,23,89,18,20,10,108.67783112776672,112.42534254596556,2.3636363636363638,1.6666666666666667,106.7375,18,16
99,119,1,MEM,0.4,0.489,0.36,0.467,25,17,28,8,80,35,92,20,11,11,104.69266358228684,125.84269662921348,1.4705882352941178,3.5,94.5625,18,24
121,117,1,MIL,0.449,0.542,0.321,0.375,31,14,26,18,89,44,83,23,18,6,111.09835877424538,107.42568575691496,2.2142857142857144,1.4444444444444444,108.9125,18,1
97,121,0,SAS,0.446,0.57,0.385,0.47600000000000003,22,21,29,14,92,10,79,26,16,7,91.03707179727827,113.56170811825434,1.0476190476190477,2.0714285714285716,106.55,18,26
110,87,1,DAL,0.5,0.43,0.39299999999999996,0.308,28,15,25,10,84,16,79,17,10,3,112.4313274562412,88.92295898811805,1.8666666666666667,2.5,97.8375,18,22
106,117,0,ATL,0.4,0.505,0.295,0.29600000000000004,25,10,31,10,100,21,93,18,21,12,103.15046831285733,113.85476219438027,2.5,3.1,102.76249999999999,18,14
131,123,0,NYK,0.568,0.5589999999999999,0.5,0.42100000000000004,30,15,36,10,95,10,93,5,16,10,133.5882727852135,125.4302103250478,2.0,3.6,98.0625,18,12
109,125,0,CLE,0.402,0.5479999999999999,0.324,0.5,23,12,30,15,97,22,84,22,17,8,100.50714615029968,115.2604887044721,1.9166666666666667,2.0,108.45,18,15
132,110,1,GSW,0.545,0.489,0.585,0.25,34,22,25,9,88,16,92,13,14,4,130.19356429540133,108.49463691283444,1.5454545454545454,2.7777777777777777,101.38749999999999,18,30
99,112,1,MIN,0.40399999999999997,0.47700000000000004,0.324,0.33299999999999996,25,14,20,7,94,18,86,28,14,9,95.26100553283618,107.77002646139042,1.7857142857142858,2.857142857142857,103.925,18,29
100,116,0,SAC,0.44299999999999995,0.523,0.34299999999999997,0.5,23,16,26,14,88,14,88,19,10,9,98.68015295423707,114.468977426915,1.4375,1.8571428571428572,101.3375,18,27
129,109,1,BRK,0.505,0.494,0.452,0.33299999999999996,32,13,27,19,97,24,83,31,11,7,110.19754404698345,93.11265349706353,2.4615384615384617,1.4210526315789473,117.0625,18,7
98,105,1,MEM,0.44,0.45,0.324,0.33299999999999996,26,12,21,15,84,17,80,25,10,13,102.10992445949468,109.40349049231573,2.1666666666666665,1.4,95.975,18,24
125,107,0,CHI,0.563,0.45799999999999996,0.433,0.385,26,16,26,12,80,24,96,10,6,11,133.58268768367617,114.34678065722682,1.625,2.1666666666666665,93.575,18,11
110,98,0,MIL,0.488,0.45799999999999996,0.303,0.5,21,14,26,13,84,20,83,15,14,10,117.25516322451699,104.46369087275149,1.5,2.0,93.8125,18,1
102,112,1,CHO,0.45,0.456,0.3,0.593,21,13,25,5,80,25,90,17,11,13,117.2750790457028,128.77263581488933,1.6153846153846154,5.0,86.975,18,9
108,96,1,SAC,0.5,0.434,0.433,0.375,28,17,20,15,74,28,83,21,7,11,116.5834570233437,103.6297395763055,1.6470588235294117,1.3333333333333333,92.63749999999999,18,27
113,123,1,WAS,0.529,0.568,0.46399999999999997,0.423,31,16,31,11,87,17,88,19,10,8,112.94352823588206,122.93853073463268,1.9375,2.8181818181818183,100.05000000000001,18,10
119,99,1,BOS,0.529,0.42,0.387,0.364,24,18,19,18,85,22,81,23,11,9,114.76793248945147,95.47920433996383,1.3333333333333333,1.0555555555555556,103.6875,18,3
105,92,0,SAC,0.47100000000000003,0.439,0.265,0.348,21,9,24,12,85,18,82,20,9,10,110.49723756906076,96.81662720336753,2.3333333333333335,2.0,95.025,18,27
129,101,1,LAL,0.536,0.433,0.447,0.3,36,15,17,16,84,25,97,19,6,16,130.3688731682668,102.07175341081354,2.4,1.0625,98.95,18,16
129,114,1,LAC,0.535,0.524,0.536,0.5,31,10,26,9,86,26,84,15,11,4,131.98618749200665,116.63895638828494,3.1,2.888888888888889,97.7375,18,17
105,109,1,HOU,0.42700000000000005,0.45799999999999996,0.32299999999999995,0.20800000000000002,28,13,20,14,89,30,83,35,13,10,98.64944216089255,102.40751614797416,2.1538461538461537,1.4285714285714286,106.4375,18,19
124,125,0,HOU,0.512,0.506,0.414,0.447,26,19,27,12,86,26,89,23,8,6,116.8295842656931,117.77175833235192,1.368421052631579,2.25,106.13749999999999,18,19
126,113,1,CLE,0.531,0.506,0.423,0.405,35,6,22,10,96,13,85,14,10,7,123.63547160554398,110.87943088433705,5.833333333333333,2.2,101.9125,18,15
125,117,0,IND,0.47600000000000003,0.505,0.259,0.542,23,13,19,12,82,43,95,11,11,11,129.76901116013497,121.46379444588634,1.7692307692307692,1.5833333333333333,96.32499999999999,18,4
90,115,1,NOP,0.379,0.495,0.24,0.33299999999999996,21,9,29,9,95,14,97,12,7,10,88.51733464470124,113.10548315711826,2.3333333333333335,3.2222222222222223,101.67500000000001,18,28
113,122,0,POR,0.46799999999999997,0.495,0.3,0.29600000000000004,23,12,15,9,94,20,91,33,12,15,109.08652105707735,117.7748280439242,1.9166666666666667,1.6666666666666667,103.5875,18,23
114,122,0,CHO,0.5,0.465,0.485,0.47200000000000003,32,13,26,6,90,11,86,30,10,10,114.8759289583071,122.93739765713568,2.4615384615384617,4.333333333333333,99.2375,18,9
116,113,0,MIA,0.506,0.483,0.25,0.48100000000000004,25,8,26,10,87,27,87,21,6,7,114.9653121902874,111.99207135777998,3.125,2.6,100.9,18,5
134,131,0,NOP,0.535,0.51,0.433,0.43799999999999994,31,10,30,7,99,21,100,17,15,10,128.81518865657293,125.93126652247055,3.1,4.285714285714286,104.025,18,28
104,110,0,HOU,0.39399999999999996,0.425,0.184,0.294,26,12,19,16,104,18,87,38,12,11,86.81135225375625,91.81969949916528,2.1666666666666665,1.1875,119.8,18,19
122,106,1,NOP,0.551,0.475,0.406,0.13,31,21,19,11,78,32,99,13,11,10,129.52886529528865,112.54147312541474,1.4761904761904763,1.7272727272727273,94.1875,18,28
105,106,1,OKC,0.47600000000000003,0.41700000000000004,0.324,0.24,22,12,19,12,84,15,96,22,4,18,111.95521791283487,113.02145808343329,1.8333333333333333,1.5833333333333333,93.7875,18,20
109,91,0,DAL,0.488,0.39799999999999996,0.429,0.3,31,16,24,13,84,14,88,11,10,8,114.21087098886706,95.35036018336608,1.9375,1.8461538461538463,95.4375,18,22
111,105,0,OKC,0.45899999999999996,0.426,0.28,0.32,22,15,20,12,85,32,101,17,5,14,110.29685753322569,104.3348652341324,1.4666666666666666,1.6666666666666667,100.6375,18,20
