Team Score,Opp Score,Home/Away,Opponent,Team FG%,Opponent FG%,Team 3P%,Opponent 3P%,Team AST,Team TOV,Opponent AST,Opponent TOV,Team FGA,Team FTA,Opponent FGA,Opponent FTA,Team ORB,Opponent ORB,ORtg,DRtg,Ast_Tov_Team,Ast_Tov_Opp,Possession,Team,Opponent_num
100,115,0,DEN,0.442,0.46,0.3,0.387,21,21,26,12,86,21,87,28,17,9,98.8752935360277,113.70658756643186,1.0,2.1666666666666665,101.13749999999999,16,18
95,118,1,HOU,0.381,0.5,0.321,0.37799999999999995,16,20,17,15,84,30,90,17,11,7,91.64355480525745,113.83094175810926,0.8,1.1333333333333333,103.6625,16,19
107,104,0,PHI,0.43799999999999994,0.48100000000000004,0.39299999999999996,0.385,22,11,29,18,96,24,81,21,15,7,97.10720363017583,94.38457175269427,2.0,1.6111111111111112,110.1875,16,6
110,99,0,CHO,0.506,0.441,0.33299999999999996,0.32,24,14,21,11,85,21,93,14,6,9,111.8881118881119,100.69930069930071,1.7142857142857142,1.9090909090909092,98.3125,16,9
109,113,0,NYK,0.41200000000000003,0.475,0.371,0.409,24,16,25,14,102,15,101,11,20,15,103.14643955524012,106.93162999763426,1.5,1.7857142857142858,105.675,16,12
112,121,0,CLE,0.495,0.5,0.29,0.41700000000000004,33,18,32,14,95,14,86,25,16,8,103.45225724512181,111.76538505946196,1.8333333333333333,2.2857142857142856,108.2625,16,15
114,116,1,GSW,0.446,0.402,0.4,0.324,23,12,25,14,92,35,107,21,7,15,106.24417520969244,108.10810810810811,1.9166666666666667,1.7857142857142858,107.3,16,30
122,116,0,HOU,0.47100000000000003,0.41100000000000003,0.429,0.405,27,10,19,14,85,43,90,32,10,12,117.51956652618904,111.73991571342566,2.7,1.3571428571428572,103.8125,16,19
106,113,0,GSW,0.426,0.494,0.379,0.292,22,15,24,15,94,22,85,27,15,10,98.02334990174546,104.49658998959657,1.4666666666666666,1.6,108.1375,16,30
92,95,1,POR,0.424,0.41100000000000003,0.32,0.4,23,17,19,11,85,20,95,14,11,9,94.77208344063868,97.86247746587689,1.3529411764705883,1.7272727272727273,97.075,16,23
104,121,1,MIN,0.435,0.583,0.33299999999999996,0.344,21,12,30,15,92,20,84,14,13,7,100.41033067825246,116.82355780835142,1.75,2.0,103.575,16,29
99,109,1,MEM,0.376,0.493,0.28600000000000003,0.23800000000000002,14,11,20,10,93,33,71,39,22,5,92.43697478991596,101.77404295051356,1.2727272727272727,2.0,107.1,16,24
106,121,1,LAC,0.489,0.488,0.158,0.281,25,12,23,13,94,16,86,34,11,15,100.59311981020167,114.82799525504153,2.0833333333333335,1.7692307692307692,105.375,16,17
142,148,0,HOU,0.505,0.462,0.4,0.34600000000000003,31,14,29,11,105,37,106,39,15,15,117.793446702613,122.7706345914558,2.2142857142857144,2.6363636363636362,120.55000000000001,16,19
96,114,0,MIN,0.447,0.494,0.308,0.35,18,24,26,17,76,29,81,30,9,7,93.64711620534081,111.20595049384221,0.75,1.5294117647058822,102.5125,16,29
96,133,1,OKC,0.413,0.602,0.33299999999999996,0.467,24,17,36,9,92,15,93,9,16,7,96.77419354838709,134.07258064516128,1.411764705882353,4.0,99.2,16,20
94,108,1,CHO,0.40399999999999997,0.424,0.25,0.364,24,16,26,14,94,12,99,16,12,16,92.4741760944417,106.24692572552877,1.5,1.8571428571428572,101.65,16,9
132,113,1,ATL,0.5579999999999999,0.436,0.444,0.353,32,18,22,15,86,25,94,23,6,10,124.6458923512748,106.70443814919734,1.7777777777777777,1.4666666666666666,105.9,16,14
99,86,1,SAC,0.48100000000000004,0.345,0.34299999999999997,0.381,30,25,15,16,77,21,87,27,9,10,99.59758551307847,86.51911468812877,1.2,0.9375,99.4,16,27
93,81,1,SAS,0.414,0.408,0.342,0.4,22,15,21,20,87,14,76,15,12,7,91.27714390872286,79.49944792050056,1.4666666666666666,1.05,101.8875,16,26
107,101,0,DAL,0.45299999999999996,0.37799999999999995,0.308,0.256,24,14,20,8,95,18,90,28,11,4,97.78387023075166,92.30066255426091,1.7142857142857142,2.5,109.425,16,22
114,123,0,MEM,0.396,0.512,0.34299999999999997,0.455,25,13,24,18,96,31,82,34,12,6,96.66136724960255,104.29252782193959,1.9230769230769231,1.3333333333333333,117.9375,16,24
90,114,0,OKC,0.469,0.484,0.385,0.34299999999999997,25,16,22,16,81,4,95,12,6,21,103.09278350515463,130.58419243986253,1.5625,1.375,87.30000000000001,16,20
99,86,1,IND,0.55,0.381,0.321,0.08,26,14,15,9,80,14,97,13,6,12,111.34542387178405,96.72430760579222,1.8571428571428572,1.6666666666666667,88.9125,16,4
127,107,1,NYK,0.56,0.5429999999999999,0.385,0.48,31,6,32,17,91,21,81,10,12,7,126.5412878316104,106.61352596836468,5.166666666666667,1.8823529411764706,100.3625,16,12
108,107,1,BOS,0.44,0.467,0.26899999999999996,0.341,18,10,22,11,91,36,90,10,14,7,105.96026490066225,104.97915133676723,1.8,2.0,101.925,16,3
108,103,0,CHI,0.451,0.376,0.20800000000000002,0.47200000000000003,23,9,21,13,91,28,93,24,10,16,106.56142081894427,101.6280217069561,2.5555555555555554,1.6153846153846154,101.35,16,11
111,123,0,TOR,0.44,0.5,0.32,0.387,22,14,23,14,91,33,92,25,13,12,104.44601270289343,115.73747353563866,1.5714285714285714,1.6428571428571428,106.275,16,2
105,127,0,ORL,0.47,0.5429999999999999,0.2,0.563,18,16,28,14,83,30,81,29,11,4,100.4664513814137,121.5165650041861,1.125,2.0,104.5125,16,8
102,99,0,BRK,0.424,0.451,0.385,0.31,21,15,20,11,92,20,82,23,18,5,98.34880077136314,95.45618898397011,1.4,1.8181818181818181,103.7125,16,7
108,104,0,OKC,0.488,0.449,0.433,0.28,24,19,17,17,86,18,89,25,8,13,104.1340243461492,100.27720862962516,1.263157894736842,1.0,103.7125,16,20
112,93,1,PHO,0.47,0.38299999999999995,0.423,0.276,19,14,24,11,83,26,94,23,12,16,120.25231512548653,99.85236880955578,1.3571428571428572,2.1818181818181817,93.13749999999999,16,25
106,81,1,OKC,0.43799999999999994,0.35600000000000004,0.32299999999999995,0.235,28,8,16,13,96,13,90,19,13,17,106.96266397578205,81.73562058526741,3.5,1.2307692307692308,99.1,16,20
123,130,0,DAL,0.5479999999999999,0.539,0.47100000000000003,0.444,29,17,32,9,84,22,89,27,9,10,124.07010465262893,131.13100491741267,1.7058823529411764,3.5555555555555554,99.1375,16,22
117,139,0,NOP,0.511,0.535,0.455,0.43799999999999994,26,20,35,11,90,18,99,21,7,12,111.15069469184185,132.05082531765825,1.3,3.1818181818181817,105.26249999999999,16,28
111,119,0,MIN,0.457,0.467,0.226,0.25,19,13,23,10,94,26,90,31,11,11,102.74210343630685,110.14693972000464,1.4615384615384615,2.3,108.0375,16,29
124,102,1,DAL,0.516,0.40700000000000003,0.39399999999999996,0.452,32,16,25,11,93,20,91,11,13,3,117.13307356240405,96.35139922068721,2.0,2.272727272727273,105.8625,16,22
113,108,0,SAC,0.451,0.447,0.447,0.52,26,10,28,11,91,20,94,17,12,17,117.96946365653139,112.74957588411849,2.6,2.5454545454545454,95.7875,16,27
123,104,0,ATL,0.522,0.375,0.455,0.222,28,23,21,11,90,19,96,34,10,8,111.2241437775517,94.0431784785803,1.2173913043478262,1.9090909090909092,110.5875,16,14
131,113,0,MIA,0.595,0.484,0.552,0.29,29,13,23,11,79,26,95,16,6,14,143.99560318768894,124.20994778785382,2.230769230769231,2.090909090909091,90.975,16,5
116,112,0,SAS,0.435,0.449,0.441,0.233,26,15,28,16,92,27,98,20,10,12,107.74410774410774,104.02879368396611,1.7333333333333334,1.75,107.6625,16,26
103,108,1,POR,0.391,0.42200000000000004,0.297,0.435,20,10,19,14,87,31,83,38,7,7,95.02940837273673,99.64248644908315,2.0,1.3571428571428572,108.38749999999999,16,23
108,107,1,ORL,0.489,0.5,0.33299999999999996,0.429,27,14,31,16,88,12,84,19,7,8,104.99453153481588,104.02235994653056,1.9285714285714286,1.9375,102.86250000000001,16,8
116,125,0,DEN,0.489,0.506,0.4,0.484,25,15,30,12,92,16,83,30,12,7,108.48725742342764,116.90437222352116,1.6666666666666667,2.5,106.925,16,18
127,113,1,CLE,0.5,0.466,0.382,0.387,30,13,22,12,96,20,88,23,14,7,117.36167263486195,104.42416541527086,2.3076923076923075,1.8333333333333333,108.2125,16,15
112,103,1,DEN,0.444,0.442,0.375,0.325,20,15,26,19,90,25,86,19,12,5,102.79944928866452,94.5387792565397,1.3333333333333333,1.368421052631579,108.95,16,18
106,117,0,GSW,0.452,0.5429999999999999,0.316,0.3,24,14,25,21,84,28,81,28,7,11,100.1890359168242,110.58601134215502,1.7142857142857142,1.1904761904761905,105.8,16,30
91,92,1,MIA,0.42100000000000004,0.38299999999999995,0.474,0.278,22,20,23,11,76,22,94,14,7,12,100.49696300386526,101.60132523467695,1.1,2.090909090909091,90.55000000000001,16,5
100,110,0,IND,0.442,0.494,0.242,0.28600000000000003,20,13,24,6,86,23,87,19,14,9,106.41127959563714,117.05240755520086,1.5384615384615385,4.0,93.975,16,4
125,128,0,NOP,0.494,0.547,0.436,0.25,19,16,28,9,87,28,95,22,7,8,120.33694344163659,123.22503008423587,1.1875,3.111111111111111,103.875,16,28
100,93,0,MEM,0.40700000000000003,0.41700000000000004,0.342,0.172,19,11,20,10,86,25,84,22,11,11,103.4527350316824,96.21104357946464,1.7272727272727273,2.0,96.6625,16,24
106,112,0,DET,0.47100000000000003,0.44,0.261,0.39399999999999996,29,10,21,7,85,25,100,15,6,10,111.57894736842104,117.89473684210525,2.9,3.0,95.0,16,13
103,93,1,DAL,0.46799999999999997,0.39299999999999996,0.273,0.295,25,15,17,10,77,32,84,19,7,6,108.29281114469707,97.77894598501773,1.6666666666666667,1.7,95.11250000000001,16,22
122,124,1,MIL,0.511,0.479,0.29600000000000004,0.379,33,18,24,12,94,25,94,28,15,8,110.82093789031451,112.637674577041,1.8333333333333333,2.0,110.0875,16,1
83,84,1,SAC,0.4,0.38,0.21899999999999997,0.292,18,14,17,10,75,25,92,14,10,13,97.92066066951777,99.10042766553605,1.2857142857142858,1.7,84.7625,16,27
110,117,0,UTA,0.486,0.483,0.5,0.424,23,16,29,14,74,36,89,27,7,14,117.69426240470777,125.18389728500733,1.4375,2.0714285714285716,93.4625,16,21
122,112,1,SAS,0.547,0.433,0.542,0.391,32,13,25,10,86,18,97,27,4,15,123.62254591513617,113.48955034832173,2.4615384615384617,2.5,98.6875,16,26
96,113,1,MIN,0.392,0.43,0.33299999999999996,0.308,16,20,25,5,79,32,100,26,13,18,106.93400167084377,125.87023113338903,0.8,5.0,89.775,16,29
97,112,1,UTA,0.39799999999999996,0.506,0.2,0.361,20,12,35,18,93,22,83,22,12,7,89.03166590178981,102.79944928866452,1.6666666666666667,1.9444444444444444,108.95,16,21
99,105,1,HOU,0.42200000000000004,0.42,0.278,0.34,22,17,19,18,90,15,88,16,9,8,93.07791749911858,98.71900340815607,1.2941176470588236,1.0555555555555556,106.3625,16,19
115,100,0,LAC,0.47700000000000004,0.494,0.436,0.33299999999999996,25,17,27,17,88,16,83,28,10,8,108.03193987787697,93.94081728511038,1.4705882352941178,1.588235294117647,106.44999999999999,16,17
