Team Score,Opp Score,Home/Away,Opponent,Team FG%,Opponent FG%,Team 3P%,Opponent 3P%,Team AST,Team TOV,Opponent AST,Opponent TOV,Team FGA,Team FTA,Opponent FGA,Opponent FTA,Team ORB,Opponent ORB,ORtg,DRtg,Ast_Tov_Team,Ast_Tov_Opp,Possession,Team,Opponent_num
86,101,0,SAS,0.442,0.48100000000000004,0.278,0.7,25,15,21,11,86,6,81,17,8,10,90.0877307843394,105.80070708393347,1.6666666666666667,1.9090909090909092,95.4625,18,26
112,122,0,OKC,0.489,0.578,0.36,0.5329999999999999,24,10,27,14,94,15,83,21,17,13,112.50627825213462,122.55148166750378,2.4,1.9285714285714286,99.55,18,20
87,93,1,CLE,0.41600000000000004,0.442,0.20800000000000002,0.182,18,18,17,12,89,11,86,22,12,9,85.85173307018626,91.77254224744048,1.0,1.4166666666666667,101.3375,18,15
103,110,0,POR,0.425,0.47100000000000003,0.444,0.375,20,14,22,14,87,19,87,20,12,12,104.82126955858033,111.9450451596489,1.4285714285714286,1.5714285714285714,98.2625,18,23
108,111,0,GSW,0.419,0.5,0.16699999999999998,0.35700000000000004,27,13,34,13,105,23,86,23,24,9,96.0640426951301,98.73248832555038,2.076923076923077,2.6153846153846154,112.425,18,30
106,112,1,POR,0.425,0.513,0.318,0.435,20,8,23,10,80,48,78,32,15,7,109.27835051546391,115.46391752577318,2.5,2.3,97.0,18,23
78,74,0,MIN,0.358,0.384,0.4,0.273,21,11,23,9,81,17,73,20,13,8,87.3582528349433,82.87834243315135,1.9090909090909092,2.5555555555555554,89.2875,18,29
84,91,0,MEM,0.368,0.366,0.21100000000000002,0.444,19,17,14,7,87,19,82,30,19,11,87.8316559926807,95.15096065873742,1.1176470588235294,2.0,95.6375,18,24
95,92,1,CHO,0.41600000000000004,0.361,0.444,0.33299999999999996,25,13,24,12,77,23,83,24,8,9,103.07880103078801,99.82368099823682,1.9230769230769231,2.0,92.1625,18,9
112,110,1,GSW,0.425,0.47700000000000004,0.22699999999999998,0.385,22,13,25,13,87,37,88,20,13,7,108.17336713751058,106.2416998671979,1.6923076923076923,1.9230769230769231,103.5375,18,30
95,98,1,MIA,0.41,0.494,0.33299999999999996,0.33299999999999996,23,13,26,13,78,26,81,19,6,9,100.86264100862641,104.04777704047777,1.7692307692307692,2.0,94.1875,18,5
