Team Score,Opp Score,Home/Away,Opponent,Team FG%,Opponent FG%,Team 3P%,Opponent 3P%,Team AST,Team TOV,Opponent AST,Opponent TOV,Team FGA,Team FTA,Opponent FGA,Opponent FTA,Team ORB,Opponent ORB,ORtg,DRtg,Ast_Tov_Team,Ast_Tov_Opp,Possession,Team,Opponent_num
94,136,0,IND,0.467,0.5710000000000001,0.19,0.5589999999999999,25,19,37,10,75,26,98,8,3,10,103.21163875926436,149.32747735382927,1.3157894736842106,3.7,91.07499999999999,16,4
129,128,0,BOS,0.515,0.489,0.537,0.42100000000000004,35,8,35,8,97,18,94,20,10,11,124.60758270949046,123.64163245592852,4.375,4.375,103.525,16,3
120,143,0,PHI,0.516,0.5770000000000001,0.37,0.5,31,16,33,7,93,19,97,22,9,7,112.95446523120364,134.60407106718435,1.9375,4.714285714285714,106.23750000000001,16,6
113,117,0,ATL,0.43200000000000005,0.435,0.35,0.381,25,15,29,20,95,25,92,26,10,6,96.90213313324043,100.3322971379569,1.6666666666666667,1.45,116.6125,16,14
111,106,1,HOU,0.442,0.455,0.267,0.293,22,17,18,14,86,33,88,15,12,4,105.81506196377501,101.04861773117253,1.2941176470588236,1.2857142857142858,104.9,16,19
115,128,0,NOP,0.5429999999999999,0.521,0.345,0.375,33,23,31,17,81,26,96,16,6,9,111.1379560280261,123.70137714423774,1.434782608695652,1.8235294117647058,103.475,16,28
105,110,0,MEM,0.449,0.441,0.37,0.25,25,17,20,14,89,20,93,23,10,15,102.72716155069095,107.61893114834291,1.4705882352941178,1.4285714285714286,102.2125,16,24
125,119,1,NOP,0.521,0.451,0.32,0.2,37,8,31,13,94,31,102,27,6,14,115.4467790348649,109.90533364119139,4.625,2.3846153846153846,108.275,16,28
120,131,1,MIL,0.479,0.516,0.325,0.35,29,9,30,11,96,18,93,24,8,11,112.70251232683731,123.03357595679738,3.2222222222222223,2.727272727272727,106.475,16,1
109,118,0,PHO,0.483,0.513,0.32,0.231,27,11,21,10,89,23,76,40,10,9,103.84661188519708,112.4211027748005,2.4545454545454546,2.1,104.9625,16,25
105,113,1,LAC,0.418,0.494,0.263,0.379,22,12,25,12,91,24,83,24,7,8,98.22263797942001,105.70626753975678,1.8333333333333333,2.0833333333333335,106.9,16,17
99,115,1,DEN,0.47600000000000003,0.45899999999999996,0.226,0.31,26,12,33,8,84,23,98,17,5,18,107.6086956521739,125.0,2.1666666666666665,4.125,92.0,16,18
107,120,1,BOS,0.484,0.516,0.185,0.368,28,12,32,13,91,18,93,14,8,6,102.78578290105669,115.27377521613833,2.3333333333333335,2.4615384615384617,104.1,16,3
123,107,0,CHI,0.547,0.462,0.39399999999999996,0.40700000000000003,23,13,23,16,86,20,91,12,5,11,122.87712287712289,106.89310689310689,1.7692307692307692,1.4375,100.1,16,11
98,111,0,TOR,0.447,0.396,0.226,0.39,24,20,21,17,85,24,91,29,6,13,91.94323912278644,104.13979125131934,1.2,1.2352941176470589,106.5875,16,2
97,111,0,DET,0.419,0.43,0.24,0.436,24,14,26,14,86,26,86,32,11,16,96.73398155073546,110.6955871353777,1.7142857142857142,1.8571428571428572,100.275,16,13
123,124,0,NYK,0.485,0.579,0.259,0.462,26,10,24,23,97,28,76,29,15,10,107.38840990941831,108.26148641274693,2.6,1.0434782608695652,114.5375,16,12
101,115,0,MIL,0.384,0.461,0.37200000000000005,0.319,20,19,25,17,86,23,89,27,8,12,95.39551357733176,108.61865407319952,1.0526315789473684,1.4705882352941178,105.875,16,1
106,111,1,BRK,0.385,0.402,0.25,0.381,21,16,21,13,96,32,92,28,19,11,96.58314350797266,101.13895216400913,1.3125,1.6153846153846154,109.75,16,7
111,106,1,SAC,0.45899999999999996,0.375,0.325,0.424,29,20,27,7,85,24,104,23,9,16,114.24160555769973,109.09558728933489,1.45,3.857142857142857,97.1625,16,27
124,106,1,WAS,0.539,0.433,0.33299999999999996,0.188,37,18,21,17,89,23,90,27,13,11,116.56874265569918,99.64747356051704,2.0555555555555554,1.2352941176470589,106.375,16,10
100,115,0,UTA,0.381,0.494,0.33299999999999996,0.313,21,4,33,11,97,24,83,36,8,8,90.29345372460497,103.83747178329573,5.25,3.0,110.75,16,21
129,115,1,CHO,0.56,0.47700000000000004,0.474,0.385,34,14,26,13,91,12,88,17,11,8,126.61023187338975,112.86958655379709,2.4285714285714284,2.0,101.8875,16,9
130,102,0,NOP,0.475,0.45799999999999996,0.395,0.258,30,10,19,24,101,22,83,21,11,5,108.14183217219507,84.8497452427992,3.0,0.7916666666666666,120.2125,16,28
103,119,0,OKC,0.47600000000000003,0.461,0.41,0.295,26,21,33,12,84,10,102,20,4,17,106.04890604890605,122.52252252252251,1.2380952380952381,2.75,97.125,16,20
90,108,1,GSW,0.35600000000000004,0.439,0.21600000000000003,0.391,25,18,30,14,104,14,98,5,18,9,81.07195135682919,97.28634162819502,1.3888888888888888,2.142857142857143,111.0125,16,30
122,117,0,LAC,0.44799999999999995,0.44,0.43799999999999994,0.345,28,14,29,11,96,27,91,31,14,7,109.14784164616415,104.67456944755087,2.0,2.6363636363636362,111.775,16,17
113,109,1,UTA,0.517,0.452,0.28,0.31,28,16,25,11,89,21,84,28,16,10,111.7290816957113,107.77406995427019,1.75,2.272727272727273,101.13749999999999,16,21
101,104,1,POR,0.426,0.41100000000000003,0.345,0.297,29,17,18,12,94,17,90,22,17,11,97.33767016022166,100.2288880857728,1.7058823529411764,1.5,103.7625,16,23
