Team Score,Opp Score,Home/Away,Opponent,Team FG%,Opponent FG%,Team 3P%,Opponent 3P%,Team AST,Team TOV,Opponent AST,Opponent TOV,Team FGA,Team FTA,Opponent FGA,Opponent FTA,Team ORB,Opponent ORB,ORtg,DRtg,Ast_Tov_Team,Ast_Tov_Opp,Possession,Team,Opponent_num
96,104,0,MEM,0.37200000000000005,0.561,0.37799999999999995,0.33299999999999996,23,19,32,16,86,18,82,14,13,6,94.48818897637796,102.36220472440945,1.2105263157894737,2.0,101.6,18,24
106,100,1,UTA,0.47100000000000003,0.462,0.33299999999999996,0.45899999999999996,25,9,24,16,85,21,78,17,8,5,105.97350662334415,99.97500624843788,2.7777777777777777,1.5,100.025,18,21
127,115,0,MIL,0.48,0.45299999999999996,0.478,0.3,29,12,29,13,100,9,95,26,7,7,111.58704008786383,101.04338275672706,2.4166666666666665,2.230769230769231,113.8125,18,1
123,128,0,DET,0.5,0.511,0.313,0.452,30,9,33,11,96,22,94,24,14,11,117.7878860426143,122.57601149150106,3.3333333333333335,3.0,104.42500000000001,18,13
127,99,1,POR,0.511,0.396,0.5,0.29,30,13,16,9,90,25,91,22,12,9,124.92315258822084,97.38104020656586,2.3076923076923075,1.7777777777777777,101.6625,18,23
98,95,0,UTA,0.433,0.419,0.233,0.359,23,11,20,14,90,18,86,14,13,7,97.9020979020979,94.90509490509491,2.090909090909091,1.4285714285714286,100.1,18,21
117,108,0,PHO,0.5489999999999999,0.43700000000000006,0.39299999999999996,0.281,23,14,25,13,82,21,87,23,8,11,121.30637636080873,111.9751166407465,1.6428571428571428,1.9230769230769231,96.44999999999999,18,25
127,120,1,SAS,0.563,0.48200000000000004,0.514,0.5,34,10,33,10,80,23,85,25,9,9,137.44588744588745,129.87012987012986,3.4,3.3,92.4,18,26
116,120,1,LAL,0.5,0.505,0.44,0.364,32,10,29,12,88,22,93,27,3,10,111.39118953306925,115.23226503420958,3.2,2.4166666666666665,104.1375,18,16
101,113,0,OKC,0.48100000000000004,0.46,0.222,0.34600000000000003,19,19,19,12,77,23,87,27,8,14,108.16599732262382,121.01740294511379,1.0,1.5833333333333333,93.375,18,20
128,116,1,MIN,0.589,0.444,0.36700000000000005,0.35,29,13,26,15,90,17,90,29,5,9,118.60088024090803,107.4820477183229,2.230769230769231,1.7333333333333334,107.92500000000001,18,29
115,98,1,DET,0.579,0.40700000000000003,0.474,0.366,33,18,24,16,76,22,81,21,9,12,124.03936901712282,105.70311446676553,1.8333333333333333,1.5,92.7125,18,13
103,132,0,LAC,0.451,0.539,0.36,0.462,19,14,35,10,91,16,89,20,13,11,103.46559517830237,132.5966850828729,1.3571428571428572,3.5,99.55,18,17
133,118,1,TOR,0.5660000000000001,0.461,0.5,0.263,38,16,24,11,83,30,89,29,7,8,129.11054483679166,114.54920519354448,2.375,2.1818181818181817,103.0125,18,2
100,116,1,GSW,0.44799999999999995,0.512,0.15,0.439,22,15,31,11,87,26,82,22,19,5,100.60362173038229,116.70020120724345,1.4666666666666666,2.8181818181818183,99.4,18,30
114,112,0,CHO,0.53,0.494,0.308,0.39399999999999996,29,12,24,13,83,20,77,28,13,9,118.87382690302397,116.7883211678832,2.4166666666666665,1.8461538461538463,95.9,18,9
102,104,0,CLE,0.506,0.5529999999999999,0.406,0.429,28,17,32,21,85,8,76,12,9,8,101.74563591022444,103.74064837905237,1.6470588235294117,1.5238095238095237,100.25,18,15
109,95,1,MIL,0.436,0.37799999999999995,0.39,0.3,28,12,23,17,94,12,90,18,6,11,101.7502917152859,88.68144690781797,2.3333333333333335,1.3529411764705883,107.125,18,1
97,113,0,DAL,0.47,0.457,0.359,0.34299999999999997,23,15,23,10,83,8,92,23,3,13,102.25326129924892,119.11977862696008,1.5333333333333334,2.3,94.8625,18,22
105,125,1,MIA,0.43799999999999994,0.556,0.22899999999999998,0.44799999999999995,28,19,29,15,89,24,72,37,13,6,94.60524833877687,112.62529564140105,1.4736842105263157,1.9333333333333333,110.98750000000001,18,5
121,113,0,OKC,0.483,0.425,0.28,0.41700000000000004,23,12,20,15,87,39,87,31,9,8,111.39240506329114,104.02761795166859,1.9166666666666667,1.3333333333333333,108.625,18,20
132,126,0,SAS,0.5489999999999999,0.495,0.389,0.36700000000000005,31,14,29,7,91,21,93,27,14,10,130.82259663032704,124.87611496531218,2.2142857142857144,4.142857142857143,100.9,18,26
115,125,1,POR,0.524,0.467,0.5,0.59,30,16,30,9,84,17,92,20,11,13,123.2748224574568,133.99437223636608,1.875,3.3333333333333335,93.2875,18,23
134,132,1,UTA,0.47200000000000003,0.44799999999999995,0.243,0.4,29,11,34,22,108,30,105,22,12,15,108.633968382651,107.0125658694771,2.6363636363636362,1.5454545454545454,123.35,18,21
121,124,0,LAL,0.584,0.5429999999999999,0.565,0.483,27,14,28,10,77,23,81,32,10,14,134.35114503816794,137.68216516308118,1.9285714285714286,2.8,90.0625,18,16
111,124,1,LAC,0.494,0.541,0.371,0.37799999999999995,33,12,29,7,87,19,85,23,9,6,112.14953271028038,125.28416266734024,2.75,4.142857142857143,98.975,18,17
109,117,0,TOR,0.414,0.5,0.42100000000000004,0.514,27,15,27,19,87,23,90,14,9,13,107.08584059928774,114.94535183593271,1.8,1.4210526315789473,101.7875,18,2
